,home,date,result,goals,away,total_shots,shots_on_target,goals_on_penalty,total_penalties,percentage_possession,fouls,yellow_cards,red_cards,season,rank_h,rank_a,description,prediction
918,cagliari,2021-12-06,N,-0.5999999999999999,torino,-2.1999999999999997,-0.6000000000000001,0.2,0.2,-14.0,-2.1999999999999997,0.3999999999999999,0.0,2021-2022,2.0,1.0,"Cagliari and Torino face each other at Sardegna Arena in the closing match of day 16. The Rossoblu have been struggling in the first half of the season, with the team recording only one win in the process, but this game could be the turning point for the hosts. Since Sardinians produced a fine display in a goalless draw with Verona, home win should definitely be considered. Il Toro, on the other hand, continue their habit of being an unpredictable team. 

The visitors have been having their ups and downs of late, and seeing that Cagliari want this win more than Torino, home triumph should be considered. Both Rog and Walukiewicz are sidelined with injuries, while Godin is a major doubt. Il Toro, on the other hand, will be without Singo, who is banned, with all DJidji, Rodriguez, Verdi, Belotti, Ansaldi, and Mandragora missing out with injuries.",V
919,empoli,2021-12-06,V,0.1999999999999999,udinese,-0.6000000000000014,-0.6000000000000005,0.2,0.2,9.6,-1.799999999999999,-1.4,-0.6,2021-2022,1.0,5.0,"After sharing the spoils with Torino on Thursday evening, Empoli will look to return to winning ways in the Serie A when they take on Udinese on Matchday 16. The Azzurri have been performing above expectations this season, and, as a result, they are on the right track to secure the elite division survival. Empoli aim to climb to top ten in the Serie A standings, and they are likely to fight tooth and nail against Udinese. There are no absentees in the home team ahead of the visit of Udinese. 

The Zebrette, on the other hand, are on a three-game winless run in the Italian top flight. Udinese showed character in a thrilling 4-4 draw with Lazio, and they are surely capable of matching Empoli at Stadio Carlo Castellani. Both Molina and Walace are banned for the visitors, while Pereyra misses out through injury. ",P
920,genoa,2021-12-10,P,-1.2000000000000002,sampdoria,-6.4,-2.6,0.2,0.2,-1.0,-3.799999999999999,-0.8000000000000003,0.0,2021-2022,1.0,2.0,"There will be fireworks when Genoa and Sampdoria face each other in the Derby della Lanterna on Friday evening. The Rossoblu failed to spoil Juve’s party at Allianz Stadium at the weekend, with the team remaining in the relegation zone. All Cassata, Rovella, Fares, and Caicedo remain in the recovery room, while Criscito, Destro, and Maksimovic are rated doubtful for the game. La Samp, on the other hand, aim to bounce back from a 3-1 loss to Lazio. 

Genoa and Sampdoria seem to be evenly matched at the moment, and, taking everything into account, we believe that there is a big value in betting on draw. Both Damsgaard and Torregrossa are sidelined with injuries, but there are no suspended players in the away team. A man to keep an eye on in the away side will be Manolo Gabbiadini, who scored a consolation goal in the loss to Lazio.",N
921,venezia,2021-12-11,N,0.0,juventus,-7.6,-1.0,-0.2,-0.3999999999999999,-18.6,-2.8000000000000007,-0.2000000000000001,0.2,2021-2022,0.0,6.0,"Buoyed by a routine 2-0 win over Genoa, Juventus will look to give fans yet another reason for celebration when they take on Venezia at Stadio Pierluigi Penzo on Matchday 17. The Bianconeri are eager to keep their Scudetto hopes alive, and they are likely to go all guns blazing at the newcomers. All Chiesa, Ramsey, and Danilo are sidelined with injuries, but there are no suspended players in the away team. 

A man to watch in Max Allegri’s team will be Paulo Dybala, who scored a beautiful goal in the last league match. Venezia, on the other hand, are on a three-game losing run, and it is no wonder the bookies see them as underdogs in Saturday’s clash. Given Juve’s display in the triumph over Genoa, anything but away win would be a major surprise in this one.Ceccaroni is banned for the hosts, while all Maenpaa, Fiordilino, Okereke, and Sigurdsson are out of contention with injuries.",P
922,fiorentina,2021-12-11,V,2.0,salernitana,2.1999999999999997,3.0000000000000004,0.2,0.2,14.4,-1.0,0.6000000000000001,0.2,2021-2022,6.0,0.0,"Following back-to-back wins over Sampdoria and Bologna, Fiorentina will look to move closer to the Champions League berth when they take on Salernitana at their Stadio Artemio Franchi. The Viola Dusan Vlahovic continues to impress in the 2021/2022 season, and the Serbia attacker is likely to prove a handful for the opposition defenders. Both Dragowski and Nastasic are out of contention with injuries, but head coach Vincenzo Italiano can count on key players for Saturday’s clash. 

The newcomers, on the other hand, failed to impress in back-to-back losses to Juventus and Milan, and they are unlikely to spoil Fiorentina’s party at Stadio Artemio Franchi. All Strandberg, Gondo, Ruggeri, and Coulibaly remain in the recovery room, while Zortea faces race against clock to be fit for the match. ",V
923,udinese,2021-12-11,N,-0.1999999999999999,milan,-1.599999999999998,0.2000000000000001,0.0,0.0,-14.599999999999994,2.799999999999999,1.7999999999999998,0.3999999999999999,2021-2022,1.0,3.0,"Udinese and Milan face each other in a highly-anticipated Serie A game at Dacia Arena. The Zebrette are on a four-game winless run in the national championship, with the team experienced all sorts of problems at the back in a 3-1 loss to Empoli. Since Udinese have recorded no more than two wins at home ground this term, we are not tempted to put our money on the underdogs. Samir is banned for the hosts, while both Rodrigo Becao and Pereyra are sidelined with injuries. 

The Rossoneri, on the other hand, aim to retain top position in the Serie A standings. Stefano Pioli’s troops have been in a fine form of late, and even though their injury list is pretty long, away win should be considered. All Calabria, Kjaer, Castillejo, Giroud, Pellegri, Rafael Leao, Rebic, and Plizzari are injured for the away team.",P
924,torino,2021-12-12,V,-0.1999999999999999,bologna,-1.5999999999999996,-1.8000000000000005,-0.2,-0.2,2.199999999999996,6.6,0.3999999999999999,0.2,2021-2022,1.0,1.0,"Following a 1-1 draw with Cagliari, Torino will look to put an end to their three-match winless run when they take on Bologna on Matchday 17. Il Toro are eager to climb to the top half of the table, but they will have to prove their worth on the field. Defender Wilfried Singo is back from suspension, while all Mandragora, Kone, Verdi, Belotti, and Djidji miss out with injuries. 

Sinisa Mihajlovic’s men, on the other hand, aim to bounce back from a 3-2 loss to Fiorentina. Bologna are eyeing their third consecutive away win in the Serie A, but seeing that key attacker Marko Arnautovic remains in the recovery, we are tempted to put our money on the hosts. Dominguez is banned for the match, while all Mbaye, Schouten, and Kingsley are out of contention with injuries. ",V
925,inter,2021-12-12,V,1.2000000000000002,cagliari,6.0,3.6,0.6000000000000001,0.8,11.4,-1.200000000000001,-0.8,0.0,2021-2022,4.0,1.0,"After rolling over Roma 3-0 at Stadio Olimpico, Inter will be aiming to overtake Milan in top position when they welcome Cagliari to their Stadio Giuseppe Meazza on Matchday 17. The Nerazzurri are eyeing their fifth consecutive league win, but they can’t afford any complacency in Sunday’s clash. Summer signing Edin Dzeko is not getting any older, and the former Roma attacker is likely to make life difficult the opposition defenders. 

All Darmian, Ranocchia, and Correa are out of contention with injuries for the home team, but Simone Inzaghi can count on key players. The Sardinians, on the other hand, have been struggling on the travels this season, and they are unlikely to spoil Inter’s party in Milano. All Walukiewicz, Rog, and Strootman should miss out with injuries for the visiting team. In their last meeting at “Meazza” Inter defeated Cagliari thanks to Matteo Darmian’s goal. ",V
926,sassuolo,2021-12-12,V,0.2000000000000001,lazio,4.6,1.1999999999999995,0.2,0.2,3.200000000000003,0.200000000000001,-0.1999999999999997,-0.4,2021-2022,2.0,2.0,"Sassuolo and Lazio face each other in a highly-anticipated Serie A game at Mapei Stadium – Citta del Tricolore. The Neroverdi have been scoring goals for fun of late, with over 2.5 goals being netted in each of their last ten league fixtures. Sassuolo are likely to stick to their attacking style of play, and we are positive that they will find the net in Sunday’s clash. Both Djuricic and Obiang are out of contention for the hosts, but Alessio Dionisi has no fresh injury worries. 

The Biancocelesti, on the other hand, aim to build on a 3-1 win over Sampdoria, but they will have to do it without suspended midfielder Sergej Milinkovic-Savic. Anyhow, given Lazio’s attacking potential, both teams to score betting option should be considered. Ciro Immobile is a major doubt, and he will be assessed ahead of the kick-off. ",N
927,hellas verona,2021-12-12,P,-1.4,atalanta,-1.200000000000001,-1.5999999999999996,0.0,0.0,4.799999999999997,-0.4000000000000003,0.5999999999999996,0.4,2021-2022,1.0,4.0,"Verona and Atalanta take on each other at Stadio Marc’Antonio Bentegodi in the Serie A round 3. The Mastini are eager to record their first win of the season, and they are likely to go all guns blazing at the Orobici. Both Ceccherini and Stepinski are out of contention with injuries, while all Davide Faraoni, Piccoli, Dawidowicz, and Ceccherini are out of contention through injuries. 

The Orobici, on the other hand, head into the match following a 1-1 draw with Milan. Given Atalanta’s attacking potential, we believe that punters from all around the globe can find value in betting on both teams to score. You should know that both sides managed to find the net in each of their previous two meetings in the Italian top flight. All Berat Djimsiti, Marco Carnesecchi, Ederson Jose, and Davide Zappacosta are sidelined with injuries for the visiting team. ",N
928,napoli,2021-12-12,P,0.2000000000000001,empoli,-1.5999999999999996,-0.5999999999999996,0.0,0.0,3.4000000000000057,2.6,0.0,0.0,2021-2022,5.0,1.0,"Napoli will look to bounce back from a 3-2 loss to Atalanta when they take on Empoli in the Serie A round 17. The Partenopei are eager to regain top position in the standings, and they are likely to go all guns blazing at the Azzurri. All Koulibaly, Lobotka, Osimhen, and Zanoli remain in the recovery room, but key attacker Lorenzo Insigne could recover in time to face Empoli. 

The visitors, on the other hand, came from behind to beat Udinese 3-1 in their last league match. Aurelio Andreazzoli’s troops, though, will have a much bigger fish to fry in Sunday’s clash, and we do not believe that they are capable of claiming yet another major scalp after beating Juve in Turin earlier in the process. Keep in mind, though, that Aurelio Andreazzoli should have a full squad to choose from. ",V
929,roma,2021-12-13,V,0.0,spezia,6.199999999999999,-0.6000000000000005,0.0,0.0,7.599999999999994,-0.5999999999999996,-0.3999999999999999,0.0,2021-2022,5.0,0.0,"Roma and Spezia take on each other at Stadio Olimpico in the closing match of the Serie A day 17. The Giallorossi failed to impress in a 3-0 loss to Inter, but they are still seen as hot favourites to beat the Bianconeri in front of home fans. Since key attacker Tammy Abraham is back from suspension, we believe that punters from all four corners of the world can find value in betting on Jose Mourinho’s troops. 

Both Mancini and Zaniolo are banned for the match, while Spinazzola, Pellegrini, and El Shaarawy remain in the treatment room. Spezia, on the other hand, are on a five-game losing run on the road, which is probably the main reason why we are tempted to put our money on the Romans this time out. In their last meeting in the “Eternal City” the Romans defeated the Bianconeri 4-3. Leo’ Sena should be the only absentee in the away side.",V
930,salernitana,2021-12-17,P,-2.6,inter,-11.4,-6.200000000000001,-0.6,-0.8,-23.8,-0.1999999999999993,-0.3999999999999999,0.0,2021-2022,0.0,6.0,"Following a routine 4-0 win over Cagliari, Inter will be aiming to retain top position in the standings when they take on Salernitana on Matchday 18. The Nerazzurri are on a five-game winning run in the Serie A, and it is no wonder the bookies see them as hot favourites to win Friday’s clash. Both Darmian and Correa are sidelined with injuries, while Bosnia international Edin Dzeko should be recalled to the starting XI. 

Salernitana, on the other hand, do not seem to be competitive at this level, with the team collecting only 8 points in total. The rock-bottom side have been struggling at the back of late, and they are unlikely to claim a major scalp on day 18. To make things even worse for the hosts, all Ruggeri, Coulibaly, Strandberg, Zortea, and Capezzi are out of contention through injuries. ",P
931,lazio,2021-12-17,V,1.4,genoa,1.2000000000000002,1.4,0.0,0.0,5.200000000000003,-0.1999999999999993,0.6000000000000001,0.4,2021-2022,4.0,1.0,"Stadio Olimpico will host Friday’s football game between Lazio and Genoa, the two teams who were beaten by Sassuolo and Sampdoria respectively at the weekend. The Biancocelesti were without key midfielder Sergej Milinkovic-Savic in Sunday’s clash, but the Serbia international is back from suspension. Both Luis Alberto and Pedro are rated doubtful for the game. 

The Rossoblu, on the other hand, failed to impress in the Derby della Lanterna, and given their three-game losing run, we believe that punters from all around the globe can find value in betting on the capital club. As for the visiting side, all Cassata, Fares, Rovella, and Caicedo are out of contention with injuries. In their last meeting in the “Eternal City” Lazio defeated Genoa 4-3, which is yet another reason why we are tempted to put our money on the home team. ",V
932,bologna,2021-12-18,P,-0.3999999999999999,juventus,-5.400000000000002,-2.0,0.0,-0.1999999999999999,-10.200000000000005,-2.6,0.0,0.0,2021-2022,0.0,6.0,"Bologna will be aiming to make amends for a 2-1 loss to Torino when they take on Juventus in a highly-anticipated Serie A game. The Rossoblu continue with their habit of producing much better showings at home than on the travels, and they are surely capable of matching the fallen Old Lady at Stadio Renato Dall’Ara. All Mbaye, Schouten, and Kingsley are sidelined with injuries, but there are no suspended players in the home team. 

The Bianconeri, on the other hand, aim to keep their Champions League hopes alive, but given their poor display in a 1-1 draw with Venezia, we believe that there is a big value in betting on draw. All Chiesa, Danilo, and Ramsey remain in the recovery room, whilst Paulo Dybala is a major doubt, and he will be assessed ahead of the kick-off. Alvaro Morata is likely to keep his place in the starting XI after finding the net in the last league match.",N
933,atalanta,2021-12-18,P,2.0,roma,3.1999999999999997,2.3999999999999995,0.2,0.2,1.2000000000000028,2.4000000000000004,-0.7999999999999998,-0.2,2021-2022,3.0,0.0,"All eyes will be on Gewiss Stadium when Atalanta and Roma face each other in the Serie A round 18. The Orobici quickly bounced back from a heart-breaking Champions League loss to Villarreal, with the team beating Verona on the road in their last league match. Atalanta aim to stay in the Scudetto race, and we are positive that they will stick to their attacking style of play against Roma. Midfielder Ruslan Malinovsky is back from suspension, while defender Robin Gosens should be the only absentee in the home team. 

The Giallorossi, on the other hand, aim to build on a 2-0 win over Spezia, but given their anything but good away record, we are tempted to put our money on Atalanta. Afena-Gyan is banned for the visitors, while El Shaarawy, Pellegrini, and Spinazzola remain on the sidelines with injuries. Centre-back Chris Smalling should be fit for the match. ",V
934,cagliari,2021-12-18,P,-0.5999999999999999,udinese,-3.0,-3.2,0.2,0.2,0.2000000000000028,-5.000000000000002,-1.0,-0.6,2021-2022,1.0,4.0,"Cagliari will look to make amends for a 4-0 loss to Inter when they host Udinese to their Sardegna Arena on Matchday 18. The Sardinians are eyeing their first league win since October 17, and they are likely to fight tooth and nail against Udinese. All Rog, Strootman, and Walukiewicz are sidelined with injuries, while Nandez will be assessed ahead of the match. The Zebrette, on the other hand, head into the game following a 1-1 draw with Milan. 

Udinese have been struggling at the back of late, and seeing that they conceded eight goals in total in the previous three league fixtures, we are tempted to put our money on Cagliari. Former Watford attacker Isaac Success is banned for the visitors, while Pereyra misses out through injury. In their last meeting in the Italian top flight Udinese defeated Cagliari thanks to Joao Pedro’s goal.",V
935,sampdoria,2021-12-19,N,1.0,venezia,5.399999999999999,1.2000000000000002,0.0,0.0,3.6000000000000014,4.200000000000001,0.8000000000000003,-0.2,2021-2022,6.0,0.0,"Sampdoria will be aiming to build on a 3-1 win over their local rivals Genoa when they host Venezia to their Stadio Luigi Ferraris. La Samp quickly bounced back from a 3-1 loss to Lazio, and they must be high on spirits following the Derby della Lanterna triumph. A man to watch in the home team will be experienced attacker Manolo Gabbiadini, who has found his goal-scoring touch of late, while both Damsgaard and Torregrossa are sidelined with injuries. 

The newcomers, on the other hand, did well to hold Juventus to a 1-1 draw at the weekend. Venezia, though, are not regarded as good travelers, and that is the main reason why we are tempted to put our money on Sampdoria. In their last meeting in Genoa Sampdoria defeated Venezia 4-0. The likes of Vacca, Okereke, and Fiordilino should miss out for the visitors. ",V
936,spezia,2021-12-19,N,-1.0,empoli,-5.800000000000001,-1.0,0.0,0.0,-7.600000000000001,-2.1999999999999997,0.2000000000000001,0.0,2021-2022,2.0,2.0,"Stadio Alberto Picco will host Sunday’s Serie A game between Spezia and Empoli, the two teams who are eyeing the top flight survival in the new domestic campaign. Spezia impressed in the Coppa Italia triumph over Como (5-1), and we are positive that they will adopt yet another attack-minded approach against Empoli. Forward Janis Antiste misses out with a knee injury, but he should be the only absentee in the home team. 

The Azzurri, on the other hand, suffered a shocking loss to Spal in their Italian Cup opener, which is probably the main reason why we are going to put our money on the Bianconeri. Defender Lorenzo Tonelli is sidelined with injury, speaking of the visiting side. In their last meeting in the Italian elite division the two sides played out a goalless draw, but home win should be considered this time out. ",V
937,milan,2021-12-19,P,0.0,napoli,0.4000000000000021,-0.7999999999999998,0.0,0.0,3.199999999999996,-2.4000000000000004,0.0,0.2,2021-2022,1.0,2.0,"All eyes will be on Stadio San Siro when AC Milan and Napoli square off against each other in the Serie A round 7. The Rossoneri are on a quest to defend their title, and their displays in back-to-back wins over Inter and Sampdoria are certainly giving fans a reason for optimism ahead of upcoming challenges. Rafael Leao serves a one-game ban, while all Ante Rebic, Divock Origi, Alessandro Florenzi, Rade Krunic, and Zlatan Ibrahimovic are likely to miss the game with injuries. 

The Neapolitans, on the other hand, aim to retain top position, but beating Milan on the road is easier said than done. The two teams seem to be evenly matched at the moment, and, taking everything into account, the share of spoils is on the horizon. Both Victor Osimhen and Diego Demme are sidelined through injuries, while Hirving Lozano is a major doubt (virus). ",N
938,torino,2021-12-19,V,-0.2000000000000001,hellas verona,-4.0,-0.6000000000000005,-0.2,-0.2,-6.800000000000004,2.8000000000000007,0.0,0.2,2021-2022,2.0,0.0,"Torino and Verona go head to head at Stadio Olimpico di Torino on day 18 of the new Serie A campaign. Il Toro aim to build on a 2-1 win over Bologna, but, no doubt, they would be happy with one point from the match as well. In Belotti’ absence, Sarabia should continue to lead the line for the hosts, while all Verdi, Kone, and Djidji are out of contention with injuries. Bremer is a major doubt, and he will be assessed ahead of the kick-off. 

The Mastini, on the other hand, aim to bounce back from a 2-1 loss to Atalanta. Even though Verona are not regarded as good travelers, we predict that they are going to pick up one point from the match as they are enjoying yet another successful season. All Gunter, Kalinic, Dawidowicz, and Frabotta are injured for the visiting team. ",N
939,fiorentina,2021-12-19,N,0.7999999999999998,sassuolo,-3.1999999999999997,0.7999999999999998,0.0,0.0,1.0,-0.1999999999999993,-1.0000000000000002,-0.2,2021-2022,1.0,3.0,"Fiorentina and Sassuolo take on each other at Stadio Artemio Franchi in what is expected to be one of the most exciting games of Sunday’s program. The Viola are eyeing their fourth consecutive league win, and they are likely to stick to their attacking style of play. Serie A top scorer Dusan Vlahovic, who scored a brace at the weekend, will be the man to watch in the home team, while Bartlomiej Dragowski should be the only absentee in the home team. 

The Neroverdi, on the other hand, aim to build on a 2-1 win over Lazio. Since Sassuolo are likely to adopt an attack-minded approach as well, we believe that over 2.5 goals betting option should be considered. Ayhan is banne for the visitors, while both Djuricic and Obiang remain in the recovery room through different reasons. ",V
940,genoa,2021-12-21,N,-1.8000000000000005,atalanta,-8.399999999999999,-3.4000000000000004,0.0,0.0,-6.799999999999997,-3.6,0.3999999999999999,0.0,2021-2022,1.0,3.0,"Atalanta will look to make amends for a heavy 4-1 loss to Roma when they take on Genoa at Stadio Luigi Ferraris on Tuesday evening. Atalanta want to retain their spot in top four, and it seems as if they will not have a better chance than this to get back on course. Both Malinovsky and Miranchuk should be recalled to the starting XI, while Gosens is out of contention with injury. 

The Rossoblu, on the other hand, are not enjoying a season to remember, with the team collecting only ten points in total to date. Considering that Genoa extended their losing run to four games at Stadio Olimpico on Friday, we believe that there is a big value in betting on the visitors. All Cassata, Fares, Rovella, and Caicedo are sidelined with injuries for the home team. ",P
941,juventus,2021-12-21,V,1.0,cagliari,6.6,4.4,0.0,0.2,16.799999999999997,1.1999999999999993,-0.3999999999999999,-0.2,2021-2022,5.0,1.0,"Allianz Stadium will host Tuesday’s Serie A game between Juventus and Cagliari, the two teams with entirely different ambitions in the 2021/2022 season. The Bianconeri aim to build on a 2-0 win over Bologna, and a triumph over Cagliari will see them move closer to the Champions League berth. Alvaro Morata should continue to lead the line for Juve after finding the net in the triumph over the Rossoblu, while all Chiesa, Ramsey, and Danilo are out of contention through injuries. 

The likes of Chiellini, Dybala, and Pellegrini are rated doubtful for the match. The Sardinians, on the other hand, aim to escape the relegation zone. Cagliari, though, have been struggling at the back of late, and given Juve’s signs of improvement, anything but a routine home win would be a major surprise. All Walukiewicz, Nandez, Rog, and Strootman are sidelined with injuries, whilst Marin is banned for the match.",V
942,napoli,2021-12-22,P,1.2000000000000002,spezia,7.200000000000001,1.1999999999999995,0.0,0.0,16.4,0.4000000000000003,-1.0,0.0,2021-2022,5.0,1.0,"Monday’s clash between Almeria and Osasuna will close round 5 of the new La Liga campaign. Almeria aim to bounce back from a 1-0 loss to Real Valladolid, and they are likely to fight tooth and nail against los Rojillos. Key attacker Umar Sadiq is no longer part of the team, while all Cesar De La Hoz, Alex Centelles, and Inigo Eguaras are out of contention with injuries. 

Osasuna, on the other hand, aim to build on a 2-1 win over Rayo Vallecano. Jagoba Arrasate’s men made a fine start to the season, and seeing that the 44-year-old tactician can count on key players for Monday’s showdown, we believe that punters from all around the globe can find value in betting on the visiting side. Kike Saverio should be the only absentee in the away team. ",V
943,venezia,2021-12-22,P,-1.2000000000000002,lazio,1.1999999999999993,-0.7999999999999998,0.0,0.0,-5.600000000000001,4.0,-0.3999999999999999,-0.2,2021-2022,0.0,6.0,"After holding Sampdoria to a 1-1 draw at Stadio Comunale Luigi Ferraris, Venezia will look to escape the danger zone when they take on Lazio in a highly-anticipated Serie A game. I Lagunari aim to put an end to their five-game winless run, but, no doubt, they would be happy with one point from the match as well. All Okereke, Modolo, and Haps are sidelined with injuries, while Thomas Henry should be recalled to the starting XI after scoring the equalizer against La Samp. 

The Biancocelesti faced no difficulties in a 3-1 win over Genoa, but seeing that they often struggle on the travels, we are tempted to put our money on draw. Ciro Immobile is a major doubt, and the Lazio top scorer will be assessed ahead of the kick-off. This will be the first meeting between the two sides since March 2002 when Lazio defeated Venezia 4-2. ",N
944,roma,2021-12-22,N,-0.4000000000000001,sampdoria,-4.799999999999999,-1.8000000000000005,0.0,0.0,-4.200000000000003,-1.5999999999999996,0.2000000000000001,0.2,2021-2022,4.0,1.0,"Roma will look to build on back-to-back wins over Spezia and Atalanta when they take on Sampdoria in the Serie A round 19. The Giallorossi impressed in the 4-1 triumph over the Orobici, with the team keeping their Champions League hopes alive. The capital club aim to give fans yet another reason for celebration, and they are likely to go all guns blazing at La Samp. 

All Spinazzola, Pellegrini, and El Shaarawy are sidelined with injuries, while Tammy Abraham should continue to lead the line for the hosts after scoring a brace against Atalanta. Sampdoria, on the other hand, dropped two points in a 1-1 draw with Venezia, and given their anything but brilliant away record, we believe that there is a big value in betting on Jose Mourinho’s charges. Both Damsgaard and Torregrossa are sidelined with injuries, but there are no suspended players in the away team ahead of the trip to Rome. ",V
945,empoli,2021-12-22,P,0.4000000000000001,milan,2.1999999999999997,2.6,0.0,0.0,-3.799999999999997,1.3999999999999986,0.6000000000000001,-0.2,2021-2022,0.0,5.0,"Milan will look to climb to the Champions League berth when they face Empoli in the Serie A round 8. The Rossoneri aim to make amends for a heart-breaking loss to Napoli, and we are positive that the reigning champions will adopt an attack-minded approach in Saturday’s showdown. All Ibrahimovic, Florenzi, Origi, Rebic, Calabria, Hernandez, and Tonali should miss out through injuries for the visiting side. 

The hosts, on the other hand, desperately needed a win against Bologna, and they managed to get one, with the team regaining a much-needed confidence. Empoli, though, will have a much bigger fish to fry against Milan, who aim to stay in the title race. The likes of Mattia Destro, Tommaso Baldanzi, and Lorenzo Tonell are injured for the home side. You should bear in mind that the Rossoneri defeated the Azurri in each of their last three meetings in the Serie A. ",P
946,hellas verona,2021-12-22,N,-1.4,fiorentina,-1.1999999999999993,-2.6,0.0,0.0,-6.0,3.8000000000000007,0.3999999999999999,0.0,2021-2022,1.0,3.0,"Verona and Fiorentina go head to head at Stadio Marc’Antonio Bentegodi on day 19 of the new Serie A campaign. The Mastini suffered a dip in form, with the team losing to both Atalanta and Torino in the previous two league fixtures. Verona are a real force to be reckoned with at home, but beating the in-form Viola is easier said than done. Both Magnani and Ceccherini are banned for the match, while all Kalinic, Frabotta, and Dawidowicz are out of contention with injuries. 

Following three consecutive league wins, Fiorentina played out a 2-2 draw with Sassuolo at the weekend, with Serbia rising star Dusan Vlahovic scoring his 16th goal of the season. Vlahovic continues to lead the line for the Viola, while Biraghi is banned for the match. Anyhow, a close encounter is on the cards in the “City of Love” as Verona are tough to beat at home.",N
947,sassuolo,2021-12-22,P,1.2000000000000002,bologna,4.200000000000001,2.0000000000000004,-0.4,-0.4,4.600000000000001,-1.200000000000001,0.6000000000000001,0.2,2021-2022,3.0,1.0,"Sassuolo and Bologna face each other at Mapei Stadium – Citta del Tricolore in what is expected to be a close Serie A encounter. The Neroverdi dropped a two-goal advantage in a 2-2 draw with Fiorentina at the weekend, with the team continuing their streak of games with over 2.5 goals. There have been over 2.5 goals in each of their last 12 games in the Serie A, and they are likely to stick to their attacking style of play. Both Obiang and Djuricic remain in the recovery room, but there are no suspended players in the home team. 

The Rossoblu, on the other hand, aim to make amends for a 2-0 loss to Juventus. Bologna are not regarded as good travelers, but given Sassuolo’s shaky defence, we believe that both teams to score betting option should be considered. Shouten and Kingsley should be the only absentees in the away team.",N
948,inter,2021-12-22,V,2.0,torino,10.4,5.799999999999999,0.4,0.6,10.6,-5.0,-0.8,-0.2,2021-2022,4.0,1.0,"Stadio Giuseppe Meazza will host Saturday’s Serie A game between Inter and Torino. The Nerazzurri suffered a heart-breaking loss in the Derby della Madonnina, but they are still seen as favourites to beat Il Toro in front of home fans. Romelu Lukaku is a major doubt, while both Dalbert and Gabriel Brazao are sidelined with injuries. Torino have been producing fine displays in the new domestic campaign, but given their three-game losing run at Stadio Giuseppe Meazza, we predict that the visitors are going to return home empty-handed from the trip to Milano. 

Key attacker Andrea Belotti is no longer part of the team, while all Etrit Berisha, Samuele Ricci, Stephane Singo, and Alexey Miranchuk should miss out through injuries for the visiting side. In their last meeting at the venue Inter defeated Torino thanks to Denzel Dumfries’ goal, and we predict that the history is going to repeat itself.",V
949,sassuolo,2022-01-06,N,1.2000000000000002,genoa,7.800000000000001,4.0,0.0,0.0,14.400000000000006,-0.4000000000000003,0.7999999999999998,0.2,2021-2022,4.0,1.0,"Sassuolo play host to Genoa at their Mapei Stadium – Citta del Tricolore in the Serie A round 20. The Neroverdi suffered a heavy 3-0 loss to Bologna in their last game before the New Year break, but it seems as if they will not have a better chance than this to return to winning ways. Obiang and Matheus Henrique are out of contention for the hosts, while Serbia international Filip Djuricic faces race against clock to be fit for the match. 

The Rossoblu, on the other hand, played out a goalless draw with Atalanta in their last league fixture. Genoa are tough to beat at home, but given their poor away record, we believe that punters from all four corners of the world can find value in betting on Alessio Dionisi’s troops. Sturaro is banned for the visitors, while all Caicedo, Rovella, and Vanheusden miss out with injuries. Both Serpe and Criscito have been tested positive for coronavirus.",V
950,spezia,2022-01-06,P,-0.3999999999999999,hellas verona,-4.600000000000001,-1.2000000000000002,-0.2,-0.2,-12.400000000000006,1.200000000000001,0.3999999999999999,-0.2,2021-2022,0.0,4.0,"Spezia and Verona go head to head at Stadio Alberto Picco in the Serie A round 20. The Bianconeri did well to shock Napoli in their last league match, with the team moving away from the relegation zone. Spezia aim to give fans yet another reason for celebration, but this game will be anything but a walk in the park for the home team. Keep in mind that all Manaj, Kovalenko, Hristov, Leo’ Sena, and Nzola have been tested positive for coronavirus. 

The Mastini, on the other hand, aim to put an end to their three-game winless run in the Italian top flight. Verona are not regarded as good travelers, and given Spezia’s display in the triumph over Napoli, home win should be considered. All Gunter, Dawidowicz, and Gunter miss out with injuries, while Magnani has been tested positive for coronavirus. Both Barak and Kalinic are rated doubtful for the match. ",V
951,lazio,2022-01-06,N,0.9999999999999998,empoli,-9.000000000000002,-1.5999999999999996,-0.2,-0.2,-3.0,-4.399999999999999,0.0,0.4,2021-2022,7.0,0.0,"Buoyed by back-to-back wins over Genoa and Venezia, Lazio will look to keep their Champions League hopes alive when they take on Empoli at their Stadio Olimpico. The Biancocelesti were scoring goals for fun before the New Year break, and they are likely to stick to their attacking style of play. Centre-back Francesco Acerbi is a major doubt, but Maurizio Sarri has no other selection worries ahead of the visit of Empoli. 

The Azzurri, on the other hand, have been having their ups and downs in the 2021/2022 Serie A season, and, as a result, they sit in 9th position in the standings. Midfielder Nicolas Haas should be the only absentee in the away team. Anyhow, home win should be considered as Lazio managed to find their best form before the break. In the first half of the season the Biancocelesti defeated the Azzurri 3-1.",V
